YearOfObservation,Insured_Period,Residential,BPainted=N,BPainted=V,BFenced=N,BFenced=V,Garden=O,Garden=V,Settlement=R,Settlement=U,Building Dimension,Fire_resistive,Non_combustible,Ordinary,Wood_framed,NumberOfWindows,Claim
2012.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.11281208260556869,0.0,1.0,0.0,0.0,0,oui
2012.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.07171478475290251,0.0,1.0,0.0,0.0,0,non
2012.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.06144046028973595,0.0,1.0,0.0,0.0,0,non
2012.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.06144046028973595,0.0,1.0,0.0,0.0,0,oui
2013.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,non
2016.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.12308640706873523,0.0,1.0,0.0,0.0,0,non
2013.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.36967019418473235,0.0,1.0,0.0,0.0,0,non
2012.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.028562622007603,0.0,1.0,0.0,0.0,0,non
2012.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.051166135826569405,1.0,0.0,0.0,0.0,0,non
2014.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6020754135415597,1.0,0.0,0.0,0.0,0,non
2016.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.46624884413849793,0.0,1.0,0.0,0.0,0,non
2013.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7707798212267544,0.0,1.0,0.0,0.0,0,non
2013.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.32857289633206616,0.0,1.0,0.0,0.0,0,non
2013.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.15390938045823488,0.0,1.0,0.0,0.0,0,non
2014.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.06555019007500257,0.0,0.0,0.0,1.0,0,non
2013.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.08609883900133566,0.0,1.0,0.0,0.0,0,non
2014.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.21555532723723417,1.0,0.0,0.0,0.0,0,non
2013.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.21555532723723417,0.0,1.0,0.0,0.0,0,non
2013.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0022603513818966405,1.0,0.0,0.0,0.0,0,non
2016.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.04500154114866948,0.0,1.0,0.0,0.0,0,non
2012.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.15247097503339158,1.0,0.0,0.0,0.0,0,non
2013.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2317887598890373,1.0,0.0,0.0,0.0,0,non
2015.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4672762765848146,1.0,0.0,0.0,0.0,0,oui
2015.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.21555532723723417,0.0,1.0,0.0,0.0,0,oui
2012.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.21555532723723417,0.0,1.0,0.0,0.0,0,non
2016.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.07171478475290251,0.0,1.0,0.0,0.0,0,non
2013.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4929620877427309,0.0,1.0,0.0,0.0,0,non
2013.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.739545874858728,1.0,0.0,0.0,0.0,0,oui
2016.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.25665262508990033,0.0,1.0,0.0,0.0,0,non
2013.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.13048392068221515,0.0,1.0,0.0,0.0,0,non
2013.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8459878762971335,0.0,1.0,0.0,0.0,0,oui
2013.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.05527586561183603,1.0,0.0,0.0,0.0,0,non
2012.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.10253775814240214,0.0,1.0,0.0,0.0,0,non
2015.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.11589437994451865,1.0,0.0,0.0,0.0,0,non
2016.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.17897873214836124,0.0,1.0,0.0,0.0,0,non
2013.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.43131614096373166,0.0,1.0,0.0,0.0,0,non
2016.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.15390938045823488,0.0,0.0,0.0,1.0,0,non
2012.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.09637316346450221,1.0,0.0,0.0,0.0,0,non
2012.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0663721360320559,0.0,1.0,0.0,0.0,0,non
2013.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1600739751361348,0.0,1.0,0.0,0.0,0,oui
2016.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.03678208157813624,0.0,0.0,1.0,0.0,0,non
2014.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.32857289633206616,0.0,1.0,0.0,0.0,0,non
2012.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3080242474057331,0.0,0.0,1.0,0.0,0,non
2012.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6162539813007295,1.0,0.0,0.0,0.0,0,non
2012.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.43254905989931164,0.0,0.0,0.0,1.0,0,oui
2013.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.06760505496763589,0.0,1.0,0.0,0.0,0,non
2016.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.09226343367923559,0.0,0.0,0.0,1.0,0,oui
2012.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3096681393198397,0.0,1.0,0.0,0.0,0,non
2012.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.945032364122059,1.0,0.0,0.0,0.0,0,oui
2012.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.09082502825439227,1.0,0.0,0.0,0.0,0,non
2014.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1374704613171684,0.0,0.0,1.0,0.0,0,non
2013.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,oui
2012.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.024452892222336382,0.0,1.0,0.0,0.0,0,non
2015.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.17240316449193466,0.0,1.0,0.0,0.0,0,non
2015.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.051166135826569405,0.0,1.0,0.0,0.0,0,non
2012.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.09226343367923559,1.0,0.0,0.0,0.0,0,non
2012.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.9573615534778589,1.0,0.0,0.0,0.0,0,oui
2013.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.144662488441385,0.0,0.0,1.0,0.0,0,non
2013.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.13336073153190178,0.0,1.0,0.0,0.0,0,non
2015.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.12308640706873523,0.0,0.0,1.0,0.0,0,oui
2012.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.12308640706873523,0.0,1.0,0.0,0.0,0,oui
2012.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.945032364122059,0.0,0.0,0.0,1.0,0,oui
2013.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.10582554197061544,0.0,0.0,1.0,0.0,0,non
2014.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.10582554197061544,0.0,1.0,0.0,0.0,0,oui
2013.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,oui
2013.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4709750333915545,0.0,1.0,0.0,0.0,0,oui
2014.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6409123600123292,0.0,1.0,0.0,0.0,0,non
2013.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6409123600123292,1.0,0.0,0.0,0.0,0,non
2015.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0028768108496866336,0.0,1.0,0.0,0.0,0,non
2012.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,non
2013.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.201171272988801,0.0,1.0,0.0,0.0,0,non
2014.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,non
2015.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.09431829857186891,0.0,1.0,0.0,0.0,0,non
2013.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5841980889756498,0.0,0.0,0.0,1.0,0,oui
2013.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3367923559025994,0.0,0.0,1.0,0.0,0,non
2012.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.08198910921606904,0.0,1.0,0.0,0.0,0,non
2013.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.17445802938456798,0.0,0.0,1.0,0.0,0,non
2015.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.09226343367923559,0.0,0.0,1.0,0.0,0,non
2016.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3939175999178054,1.0,0.0,0.0,0.0,0,non
2013.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5983766567348197,1.0,0.0,0.0,0.0,0,non
2015.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.142196650570225,1.0,0.0,0.0,0.0,0,non
2015.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.08527689304428235,0.0,0.0,1.0,0.0,0,non
2013.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4097400595910819,0.0,1.0,0.0,0.0,0,non
2014.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4097400595910819,0.0,1.0,0.0,0.0,0,non
2015.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5957053323743964,0.0,1.0,0.0,0.0,0,non
2013.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3491215452583993,0.0,1.0,0.0,0.0,0,oui
2015.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.12308640706873523,1.0,0.0,0.0,0.0,0,non
2015.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.41076749203739854,1.0,0.0,0.0,0.0,0,non
2012.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.9452378506113224,0.0,1.0,0.0,0.0,0,non
2016.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.06493373060721258,0.0,0.0,0.0,1.0,0,non
2012.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2225418678721874,0.0,1.0,0.0,0.0,0,non
2012.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,non
2015.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3883694647076955,0.0,1.0,0.0,0.0,0,non
2012.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.08198910921606904,0.0,0.0,1.0,0.0,0,non
2014.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.09411281208260558,0.0,1.0,0.0,0.0,0,non
2014.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.06822151443542587,0.0,0.0,1.0,0.0,0,non
2016.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.09144148772218227,0.0,1.0,0.0,0.0,0,non
2013.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.11281208260556869,0.0,1.0,0.0,0.0,0,non
2016.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,non
2014.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4535086818041714,1.0,0.0,0.0,0.0,0,non
2013.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.06144046028973595,1.0,0.0,0.0,0.0,0,non
2013.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.04089181136340286,0.0,1.0,0.0,0.0,0,non
2013.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.14568992088770163,0.0,0.0,1.0,0.0,0,non
2015.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.07171478475290251,0.0,1.0,0.0,0.0,0,non
2012.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.06144046028973595,0.0,1.0,0.0,0.0,0,non
2012.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.12308640706873523,1.0,0.0,0.0,0.0,0,non
2013.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3326826261173328,0.0,0.0,0.0,1.0,0,oui
2013.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.10253775814240214,1.0,0.0,0.0,0.0,0,non
2015.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,oui
2013.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.13438816397821843,0.0,1.0,0.0,0.0,0,non
2013.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.13438816397821843,0.0,1.0,0.0,0.0,0,non
2012.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.21370594883386418,1.0,0.0,0.0,0.0,0,non
2016.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.24843316551936712,0.0,1.0,0.0,0.0,0,non
2014.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1241138395150519,0.0,1.0,0.0,0.0,0,non
2013.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.06144046028973595,0.0,0.0,0.0,1.0,0,non
2012.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.24124113839515052,0.0,0.0,1.0,0.0,0,non
2014.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5624165211137367,0.0,1.0,0.0,0.0,0,non
2013.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.06863248741395253,0.0,1.0,0.0,0.0,0,non
2013.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.08609883900133566,0.0,1.0,0.0,0.0,0,non
2013.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.08609883900133566,1.0,0.0,0.0,0.0,0,non
2016.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.47446830370903115,0.0,1.0,0.0,0.0,0,non
2012.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.23733689509914724,0.0,1.0,0.0,0.0,0,oui
2015.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.08198910921606904,0.0,0.0,1.0,0.0,0,non
2016.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1847323538477345,0.0,1.0,0.0,0.0,0,non
2013.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.27103667933833353,1.0,0.0,0.0,0.0,0,non
2013.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.836946470769547,0.0,0.0,1.0,0.0,0,oui
2013.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.836946470769547,0.0,1.0,0.0,0.0,0,oui
2015.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.08198910921606904,1.0,0.0,0.0,0.0,0,non
2012.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.09020856878660229,0.0,1.0,0.0,0.0,0,non
2013.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.07582451453816912,0.0,1.0,0.0,0.0,0,oui
2015.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.08198910921606904,0.0,0.0,0.0,1.0,0,oui
2012.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.20219870543511764,0.0,0.0,1.0,0.0,0,non
2012.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.12719613685400186,0.0,1.0,0.0,0.0,0,non
2013.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.06144046028973595,0.0,1.0,0.0,0.0,0,non
2013.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,non
2014.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.12308640706873523,0.0,1.0,0.0,0.0,0,non
2012.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.10253775814240214,0.0,0.0,1.0,0.0,0,non
2012.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.14363505599506834,0.0,1.0,0.0,0.0,0,non
2015.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.11281208260556869,0.0,1.0,0.0,0.0,0,non
2014.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8011918216377274,0.0,1.0,0.0,0.0,0,non
2015.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2648720846604336,0.0,1.0,0.0,0.0,0,non
2012.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.05239905476214939,0.0,1.0,0.0,0.0,0,non
2014.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4621391143532313,1.0,0.0,0.0,0.0,0,non
2014.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.20569197575259426,1.0,0.0,0.0,0.0,0,non
2014.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.20569197575259426,0.0,0.0,1.0,0.0,0,non
2016.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.41919243809719514,1.0,0.0,0.0,0.0,0,non
2013.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,non
2012.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1970615432035344,0.0,0.0,1.0,0.0,0,non
2016.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.09740059591081887,0.0,1.0,0.0,0.0,0,non
2015.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.003287783828213295,0.0,1.0,0.0,0.0,0,non
2015.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.12308640706873523,0.0,1.0,0.0,0.0,0,non
2013.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6573512791533956,0.0,1.0,0.0,0.0,0,non
2013.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2463783006267338,0.0,1.0,0.0,0.0,0,non
2014.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1387033802527484,0.0,1.0,0.0,0.0,0,non
2012.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.07787937943080243,1.0,0.0,0.0,0.0,0,non
2015.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,oui
2014.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.14363505599506834,0.0,1.0,0.0,0.0,0,non
2015.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.18884208363300115,0.0,1.0,0.0,0.0,0,non
2014.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8973594986129663,0.0,1.0,0.0,0.0,0,non
2015.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2874755984794,0.0,1.0,0.0,0.0,0,oui
2016.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5546080345217302,0.0,0.0,1.0,0.0,0,non
2015.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.32857289633206616,0.0,1.0,0.0,0.0,0,non
2015.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2874755984794,0.0,0.0,0.0,1.0,0,non
2014.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,non
2014.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1847323538477345,0.0,0.0,1.0,0.0,0,non
2012.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.30391451762046645,1.0,0.0,0.0,0.0,0,non
2012.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.23404911127093395,0.0,1.0,0.0,0.0,0,non
2012.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3388472207952327,0.0,1.0,0.0,0.0,0,oui
2012.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.114866947498202,0.0,0.0,1.0,0.0,0,non
2013.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.114866947498202,0.0,1.0,0.0,0.0,0,non
2016.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.06267337922531593,0.0,0.0,0.0,1.0,0,non
2014.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.36967019418473235,0.0,1.0,0.0,0.0,0,non
2013.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6910510633925819,0.0,1.0,0.0,0.0,0,non
2015.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1374704613171684,0.0,1.0,0.0,0.0,0,non
2014.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.05938559539710264,0.0,1.0,0.0,0.0,0,non
2015.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.09842802835713553,0.0,1.0,0.0,0.0,0,non
2016.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.12123702866536526,0.0,1.0,0.0,0.0,0,non
2016.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.07171478475290251,0.0,1.0,0.0,0.0,0,non
2013.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.08815370389396898,0.0,1.0,0.0,0.0,0,non
2014.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.22418575978629407,0.0,1.0,0.0,0.0,0,non
2013.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.05424843316551937,1.0,0.0,0.0,0.0,0,non
2013.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.051166135826569405,0.0,1.0,0.0,0.0,0,non
2013.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.051166135826569405,0.0,0.0,1.0,0.0,0,oui
2014.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.142196650570225,1.0,0.0,0.0,0.0,0,non
2013.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.06061851433268263,0.0,1.0,0.0,0.0,0,non
2012.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3544641939792459,0.0,1.0,0.0,0.0,0,oui
2016.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.15082708311928492,0.0,0.0,1.0,0.0,0,oui
2012.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.15082708311928492,0.0,1.0,0.0,0.0,0,non
